LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-11-16 15:04:35,1900-01-00 00:00:00,,10:10:81:B9:06:06,-65, ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:35,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:35,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:35,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:35,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:35,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:36,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:36,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:36,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:36,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:37,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:38,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:39,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:39,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:40,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:41,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:43,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:44,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:45,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:04:45,1900-01-00 00:00:00,Airtel_sudhir,10:10:81:B9:06:06,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
