LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-11-16 15:06:21,1900-01-00 00:00:00,,F2:ED:B8:A5:46:88,-65, ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:24,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:25,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:26,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:28,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:28,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:31,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:46,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:06:59,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:07:02,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-71, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:07:03,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:07:04,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-11-16 15:07:07,1900-01-00 00:00:00,Jio_2,F2:ED:B8:A5:46:88,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
